order_id,user_id,age_group,city,province,region,product_id,product_name,category,brand,supplier,price,cost,quantity,discount,coupon_amount,payment_method,sales_channel,traffic_source,campaign_name,device_type,store_id,store_type,order_date,order_hour,is_returned,return_reason,delivery_days,customer_rating,user_gender,user_age,user_level,ab_group,shipping_fee,marketing_cost,sales_amount,refund_amount,net_sales_amount,product_cost,gross_profit,reverse_logistics_cost,net_profit,gross_margin,net_margin,is_weekend,month
AI00003886,U00010,41-50,成都,四川,西南,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,143.9,91.27,1,0.98,0.0,支付宝,第三方平台,自然搜索,日常,iOS,S019,社区店,2026-05-15,13,0,未退货,3,4.0,男,47,普通会员,A,8.0,34.48,141.02,0.0,141.02,91.27,49.75,0.0,7.27,0.3527868387462771,0.05155297120975747,0,2026-05
AI00003887,U01760,31-40,沈阳,辽宁,东北,P009,保温杯,生活用品,WarmCup,大连优品贸易,28.96,13.64,1,0.89,0.0,银行卡,直播间,直播推荐,日常,Android,S037,社区店,2026-03-01,9,0,未退货,3,5.0,男,36,学生会员,A,0.0,56.27,25.77,0.0,25.77,13.64,12.13,0.0,-44.14,0.47070236709351965,-1.7128443927046955,1,2026-03
AI00003888,U01363,23-30,成都,四川,西南,P012,洗衣液,生活用品,CleanDay,天津日化厂,35.89,19.84,4,0.96,30.0,信用卡,线下门店,线下到店,日常,门店收银,S007,仓储店,2026-03-17,8,0,未退货,0,4.0,男,30,普通会员,B,0.0,10.87,107.82,0.0,107.82,79.36,28.46,0.0,17.59,0.2639584492672974,0.16314227416063812,0,2026-03
AI00003889,U01587,31-40,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,7.91,5.03,1,1.0,3.16,银行卡,手机APP,校园社群,日常,iOS,S010,仓储店,2025-01-26,13,0,未退货,2,4.0,男,35,学生会员,B,10.0,40.04,4.75,0.0,4.75,5.03,-0.28,0.0,-50.32,-0.05894736842105264,-10.593684210526316,1,2025-01
AI00003890,U00178,23-30,北京,北京,华北,P016,篮球,服饰运动,CourtStar,青岛体育用品,95.92,44.61,2,0.82,0.0,微信支付,第三方平台,自然搜索,618大促,Android,S005,旗舰店,2026-06-06,19,0,未退货,3,4.0,女,29,金卡会员,A,8.0,51.74,157.31,0.0,157.31,89.22,68.09,0.0,8.35,0.4328396160447524,0.05307990591825058,1,2026-06
AI00003891,U00068,18-22,成都,四川,西南,P008,打印机,电脑办公,PrintOne,南京云印科技,649.41,359.75,1,0.87,5.0,支付宝,线下门店,线下到店,双十一,门店收银,S032,商场店,2025-11-11,10,0,未退货,0,4.0,女,18,银卡会员,A,0.0,12.35,559.99,0.0,559.99,359.75,200.24,0.0,187.89,0.35757781388953375,0.3355238486401543,0,2025-11
AI00003892,U00894,31-40,天津,天津,华北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,12.83,5.92,1,1.0,5.13,支付宝,直播间,短视频,日常,Android,S040,社区店,2025-10-11,19,1,物流破损,2,3.0,男,33,普通会员,A,8.0,57.58,7.7,7.7,0.0,5.92,-5.92,8.0,-79.5,,,1,2025-10
AI00003893,U00583,41-50,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,74.89,39.49,1,0.97,0.0,微信支付,手机APP,信息流广告,日常,PC,S011,商场店,2025-01-07,19,0,未退货,5,3.0,女,41,普通会员,B,10.0,37.31,72.64,0.0,72.64,39.49,33.15,0.0,-14.16,0.4563601321585903,-0.1949339207048458,0,2025-01
AI00003894,U00598,23-30,北京,北京,华北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,43.05,29.51,1,0.81,10.0,支付宝,线下门店,线下到店,618大促,门店收银,S002,仓储店,2026-06-02,11,0,未退货,0,4.0,男,28,普通会员,A,0.0,13.91,24.87,0.0,24.87,29.51,-4.64,0.0,-18.55,-0.18657016485725772,-0.7458785685564938,0,2026-06
AI00003895,U01575,31-40,青岛,山东,华东,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,174.25,108.4,5,0.77,0.0,银行卡,手机APP,短视频,双十一,Android,S012,商场店,2025-11-03,14,0,未退货,2,4.0,女,33,银卡会员,B,8.0,34.05,670.86,0.0,670.86,542.0,128.86,0.0,86.81,0.19208180544375877,0.12940106728676623,0,2025-11
AI00003896,U00797,31-40,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,8.84,3.86,2,0.89,0.0,校园卡,手机APP,信息流广告,日常,iOS,S037,旗舰店,2026-04-19,20,0,未退货,6,4.0,女,31,银卡会员,B,10.0,21.58,15.74,0.0,15.74,7.72,8.02,0.0,-23.56,0.5095298602287166,-1.496823379923761,1,2026-04
AI00003897,U00249,31-40,广州,广东,华南,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,80.16,37.49,1,0.9,10.0,支付宝,手机APP,自然搜索,日常,PC,S037,旗舰店,2025-12-31,15,0,未退货,4,4.0,女,32,金卡会员,B,10.0,42.74,62.14,0.0,62.14,37.49,24.65,0.0,-28.09,0.3966849050531059,-0.4520437721274541,0,2025-12
AI00003898,U00380,31-40,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,108.88,55.78,1,1.0,10.0,微信支付,手机APP,短视频,日常,PC,S010,旗舰店,2026-04-01,15,0,未退货,2,5.0,男,38,普通会员,A,12.0,38.46,98.88,0.0,98.88,55.78,43.1,0.0,-7.36,0.43588187702265374,-0.0744336569579288,0,2026-04
AI00003899,U00062,41-50,大连,辽宁,东北,P019,坚果礼盒,食品饮料,NutPlus,杭州食品贸易,183.71,125.06,3,1.0,5.0,银行卡,手机APP,自然搜索,日常,Android,S008,商场店,2026-01-24,19,0,未退货,2,5.0,女,42,新客,A,0.0,38.37,546.13,0.0,546.13,375.18,170.95,0.0,132.58,0.3130207093549155,0.24276271217475695,1,2026-01
AI00003900,U00112,23-30,北京,北京,华北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,78.44,50.14,2,0.77,0.0,支付宝,线下门店,线下到店,618大促,门店收银,S002,仓储店,2026-06-07,13,0,未退货,0,4.0,男,28,新客,A,0.0,13.57,120.8,0.0,120.8,100.28,20.52,0.0,6.95,0.16986754966887418,0.05753311258278146,1,2026-06
AI00003901,U00069,41-50,大连,辽宁,东北,P016,篮球,服饰运动,CourtStar,青岛体育用品,108.98,65.7,2,0.96,0.0,银行卡,手机APP,老客复购,日常,Android,S014,仓储店,2025-05-25,15,0,未退货,2,5.0,男,41,银卡会员,B,10.0,24.64,209.24,0.0,209.24,131.4,77.84,0.0,43.2,0.3720129994264959,0.2064614796406041,1,2025-05
AI00003902,U01257,31-40,广州,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,42.56,20.12,2,0.88,20.0,微信支付,手机APP,信息流广告,日常,Android,S035,旗舰店,2025-05-10,13,0,未退货,5,4.0,男,38,普通会员,B,10.0,22.65,54.91,0.0,54.91,40.24,14.67,0.0,-17.98,0.26716445091968677,-0.3274449098524859,1,2025-05
AI00003903,U00992,31-40,成都,四川,西南,P009,保温杯,生活用品,WarmCup,大连优品贸易,40.07,27.65,2,0.91,0.0,支付宝,网页商城,老客复购,日常,Android,S029,校园店,2026-02-06,20,0,未退货,3,5.0,男,31,银卡会员,A,12.0,23.54,72.93,0.0,72.93,55.3,17.63,0.0,-17.91,0.24173865350335935,-0.24557795146030437,0,2026-02
AI00003904,U00611,31-40,杭州,浙江,华东,P022,笔记本,图书文具,NotePlus,义乌文具厂,11.95,7.84,2,0.97,0.0,微信支付,直播间,校园社群,日常,iOS,S009,社区店,2025-10-10,8,0,未退货,3,4.0,女,31,普通会员,B,0.0,76.97,23.18,0.0,23.18,15.68,7.5,0.0,-69.47,0.32355478861087145,-2.9969801553062987,0,2025-10
AI00003905,U00339,31-40,大连,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,52.5,26.09,2,0.93,0.0,支付宝,手机APP,信息流广告,日常,iOS,S007,仓储店,2025-11-25,17,0,未退货,4,5.0,女,32,学生会员,B,10.0,44.82,97.65,0.0,97.65,52.18,45.47,0.0,-9.35,0.46564260112647204,-0.09575012800819252,0,2025-11
AI00003906,U00906,31-40,南京,江苏,华东,P013,运动鞋,服饰运动,RunFast,福建运动工厂,434.98,236.29,1,0.86,0.0,信用卡,直播间,直播推荐,日常,PC,S014,商场店,2026-02-03,22,0,未退货,2,4.0,女,32,银卡会员,A,8.0,52.21,374.08,0.0,374.08,236.29,137.79,0.0,77.58,0.3683436698032506,0.20738879384088965,0,2026-02
AI00003907,U01264,31-40,沈阳,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,489.36,269.12,2,0.89,5.0,微信支付,手机APP,老客复购,双十一,Android,S015,校园店,2025-11-04,19,0,未退货,4,5.0,男,32,新客,A,8.0,42.71,866.06,0.0,866.06,538.24,327.82,0.0,277.11,0.3785188093203704,0.31996628409117156,0,2025-11
AI00003908,U01451,41-50,北京,北京,华北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,302.65,179.93,2,0.96,20.0,信用卡,第三方平台,信息流广告,日常,iOS,S037,校园店,2026-03-26,17,0,未退货,4,5.0,男,50,普通会员,B,6.0,36.27,561.09,0.0,561.09,359.86,201.23,0.0,158.96,0.358641216204174,0.28330570853160814,0,2026-03
AI00003909,U00644,23-30,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,68.87,36.84,3,0.76,5.0,微信支付,手机APP,信息流广告,618大促,PC,S011,商场店,2025-06-18,13,1,质量问题,3,3.0,男,28,普通会员,A,6.0,27.52,152.02,152.02,0.0,110.52,-110.52,8.0,-152.04,,,0,2025-06
AI00003910,U01283,31-40,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,87.61,42.82,1,0.97,10.0,微信支付,手机APP,信息流广告,日常,PC,S011,商场店,2026-05-11,18,0,未退货,1,5.0,女,35,学生会员,B,8.0,30.27,74.98,0.0,74.98,42.82,32.16,0.0,-6.11,0.4289143771672445,-0.08148839690584156,0,2026-05
AI00003911,U00575,31-40,大连,辽宁,东北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,97.2,59.95,3,0.96,0.0,信用卡,直播间,直播推荐,日常,iOS,S023,校园店,2025-03-11,13,0,未退货,2,5.0,女,38,金卡会员,B,8.0,61.03,279.94,0.0,279.94,179.85,100.09,0.0,31.06,0.3575409016217761,0.11095234693148531,0,2025-03
AI00003912,U00507,41-50,大连,辽宁,东北,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,5058.08,3134.57,1,0.98,10.0,校园卡,线下门店,线下到店,日常,门店收银,S025,校园店,2025-12-17,21,0,未退货,0,5.0,女,47,普通会员,B,0.0,8.08,4946.92,0.0,4946.92,3134.57,1812.35,0.0,1804.27,0.3663592700104307,0.36472593047795393,0,2025-12
AI00003913,U01407,23-30,沈阳,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,396.51,219.61,2,0.94,10.0,微信支付,手机APP,老客复购,日常,Android,S015,校园店,2026-05-31,21,0,未退货,3,4.0,男,30,普通会员,B,0.0,30.92,735.44,0.0,735.44,439.22,296.22,0.0,265.3,0.4027792885891439,0.36073642989230936,1,2026-05
AI00003914,U00358,51-65,杭州,浙江,华东,P018,咖啡,食品饮料,BeanGo,云南咖啡供应链,65.74,37.23,2,0.84,20.0,校园卡,网页商城,校园社群,618大促,iOS,S012,商场店,2025-06-04,20,0,未退货,3,3.0,男,52,银卡会员,A,6.0,17.44,90.44,0.0,90.44,74.46,15.98,0.0,-7.46,0.1766917293233083,-0.08248562582927908,0,2025-06
AI00003915,U00373,31-40,深圳,广东,华南,P009,保温杯,生活用品,WarmCup,大连优品贸易,68.8,30.56,3,0.87,20.0,银行卡,网页商城,自然搜索,618大促,PC,S037,校园店,2025-06-20,9,0,未退货,5,4.0,男,31,金卡会员,B,8.0,28.29,159.57,0.0,159.57,91.68,67.89,0.0,31.6,0.42545591276555744,0.1980322115685906,0,2025-06
AI00003916,U00241,23-30,南京,江苏,华东,P024,文件夹,图书文具,OfficeKit,大连办公用品,11.07,6.17,2,0.75,6.64,微信支付,网页商城,信息流广告,618大促,PC,S036,社区店,2025-06-15,23,0,未退货,1,5.0,女,29,银卡会员,B,8.0,16.87,9.96,0.0,9.96,12.34,-2.38,0.0,-27.25,-0.23895582329317266,-2.7359437751004014,1,2025-06
AI00003917,U00589,23-30,青岛,山东,华东,P014,运动外套,服饰运动,MovePro,上海服饰集团,198.91,130.11,1,0.77,30.0,校园卡,手机APP,短视频,双十一,Android,S019,商场店,2025-11-08,18,0,未退货,2,5.0,女,25,新客,B,0.0,29.6,123.16,0.0,123.16,130.11,-6.95,0.0,-36.55,-0.05643065930496915,-0.2967684313088665,1,2025-11
AI00003918,U00640,31-40,北京,北京,华北,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,154.06,91.76,2,1.0,0.0,微信支付,网页商城,老客复购,日常,PC,S032,商场店,2025-08-14,22,0,未退货,5,4.0,女,35,普通会员,A,8.0,21.41,308.12,0.0,308.12,183.52,124.6,0.0,95.19,0.40438790081786313,0.3089380760742568,0,2025-08
AI00003919,U00888,31-40,广州,广东,华南,P016,篮球,服饰运动,CourtStar,青岛体育用品,136.1,93.61,3,0.93,10.0,信用卡,手机APP,信息流广告,日常,iOS,S040,校园店,2025-03-11,19,0,未退货,3,5.0,男,39,普通会员,A,8.0,38.23,369.72,0.0,369.72,280.83,88.89,0.0,42.66,0.24042518662771825,0.11538461538461536,0,2025-03
AI00003920,U00430,18-22,成都,四川,西南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,347.39,219.07,1,0.96,10.0,微信支付,网页商城,校园社群,日常,PC,S010,旗舰店,2026-05-31,13,0,未退货,3,5.0,男,21,银卡会员,A,6.0,26.92,323.49,0.0,323.49,219.07,104.42,0.0,71.5,0.3227920492132678,0.2210269250981483,1,2026-05
AI00003921,U00137,18-22,大连,辽宁,东北,P016,篮球,服饰运动,CourtStar,青岛体育用品,124.07,80.36,1,0.94,20.0,银行卡,手机APP,老客复购,日常,Android,S014,仓储店,2025-05-12,14,0,未退货,2,5.0,女,18,银卡会员,B,6.0,25.96,96.63,0.0,96.63,80.36,16.27,0.0,-15.69,0.16837421090758564,-0.16237193418193108,0,2025-05
AI00003922,U01411,41-50,天津,天津,华北,P006,显示器,电脑办公,ViewStar,青岛海新显示,896.15,500.37,2,0.94,10.0,校园卡,手机APP,短视频,日常,iOS,S020,仓储店,2025-10-31,12,0,未退货,7,4.0,女,44,普通会员,B,0.0,43.4,1674.76,0.0,1674.76,1000.74,674.02,0.0,630.62,0.40245766557596313,0.3765435047409778,0,2025-10
AI00003923,U00297,31-40,上海,上海,华东,P008,打印机,电脑办公,PrintOne,南京云印科技,720.43,344.77,2,0.94,20.0,银行卡,网页商城,信息流广告,日常,iOS,S027,社区店,2025-11-22,18,0,未退货,3,5.0,女,36,普通会员,B,8.0,20.35,1334.41,0.0,1334.41,689.54,644.87,0.0,616.52,0.48326226572043074,0.4620169213360211,1,2025-11
AI00003924,U01570,31-40,大连,辽宁,东北,P009,保温杯,生活用品,WarmCup,大连优品贸易,51.42,35.24,1,0.9,10.0,校园卡,手机APP,短视频,日常,PC,S038,社区店,2025-01-27,14,0,未退货,5,4.0,女,38,银卡会员,A,10.0,36.57,36.28,0.0,36.28,35.24,1.04,0.0,-45.53,0.02866593164277839,-1.2549614112458656,0,2025-01
AI00003925,U00127,41-50,大连,辽宁,东北,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,4109.95,2525.87,2,0.98,10.0,校园卡,线下门店,线下到店,日常,门店收银,S025,校园店,2025-03-03,10,0,未退货,0,5.0,男,45,学生会员,B,0.0,12.01,8045.5,0.0,8045.5,5051.74,2993.76,0.0,2981.75,0.372103660431297,0.37061090050338696,0,2025-03
AI00003926,U00671,31-40,天津,天津,华北,P022,笔记本,图书文具,NotePlus,义乌文具厂,11.53,7.89,5,0.87,10.0,信用卡,手机APP,老客复购,618大促,PC,S005,社区店,2026-06-18,22,0,未退货,4,5.0,男,31,普通会员,B,8.0,41.0,40.16,0.0,40.16,39.45,0.71,0.0,-48.29,0.017679282868525898,-1.2024402390438247,0,2026-06
AI00003927,U00624,23-30,深圳,广东,华南,P024,文件夹,图书文具,OfficeKit,大连办公用品,7.61,4.59,2,0.95,5.0,信用卡,第三方平台,自然搜索,日常,iOS,S003,校园店,2026-01-06,19,0,未退货,3,5.0,女,28,银卡会员,A,12.0,45.65,9.46,0.0,9.46,9.18,0.28,0.0,-57.37,0.02959830866807611,-6.064482029598308,0,2026-01
AI00003928,U01306,18-22,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,682.21,380.16,3,1.0,0.0,支付宝,手机APP,校园社群,日常,iOS,S016,仓储店,2025-01-22,18,0,未退货,5,4.0,男,18,金卡会员,A,12.0,35.6,2046.63,0.0,2046.63,1140.48,906.15,0.0,858.55,0.44275223171750633,0.4194944860575678,0,2025-01
AI00003929,U00066,31-40,深圳,广东,华南,P008,打印机,电脑办公,PrintOne,南京云印科技,1144.93,535.51,2,0.94,0.0,校园卡,手机APP,老客复购,日常,Android,S037,仓储店,2026-03-30,13,0,未退货,1,5.0,男,35,银卡会员,A,8.0,20.56,2152.47,0.0,2152.47,1071.02,1081.45,0.0,1052.89,0.5024227979948618,0.4891543203854178,0,2026-03
AI00003930,U01532,31-40,青岛,山东,华东,P014,运动外套,服饰运动,MovePro,上海服饰集团,262.29,141.99,2,0.93,10.0,校园卡,手机APP,短视频,日常,Android,S019,商场店,2025-10-14,21,0,未退货,6,3.0,男,38,普通会员,A,8.0,39.0,477.86,0.0,477.86,283.98,193.88,0.0,146.88,0.40572552630477543,0.3073703595195245,0,2025-10
AI00003931,U00614,41-50,青岛,山东,华东,P010,双肩包,生活用品,CampusBag,广州行者箱包,119.74,71.52,3,0.98,0.0,支付宝,手机APP,自然搜索,日常,Android,S015,商场店,2025-02-18,19,0,未退货,1,5.0,女,46,银卡会员,A,12.0,27.48,352.04,0.0,352.04,214.56,137.48,0.0,98.0,0.3905238041131689,0.2783774571071469,0,2025-02
AI00003932,U00725,31-40,大连,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,117.98,81.48,2,0.98,30.0,微信支付,线下门店,线下到店,日常,门店收银,S010,校园店,2026-01-16,22,0,未退货,0,5.0,男,39,普通会员,B,0.0,14.7,201.24,0.0,201.24,162.96,38.28,0.0,23.58,0.19022063208109719,0.11717352415026833,0,2026-01
AI00003933,U00573,23-30,天津,天津,华北,P009,保温杯,生活用品,WarmCup,大连优品贸易,49.3,32.65,4,0.95,0.0,银行卡,手机APP,信息流广告,日常,Android,S031,商场店,2025-10-09,15,0,未退货,1,4.0,女,27,金卡会员,B,6.0,35.6,187.34,0.0,187.34,130.6,56.74,0.0,15.14,0.30287178392228037,0.08081562933703428,0,2025-10
AI00003934,U00008,31-40,天津,天津,华北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,15.37,8.82,1,0.99,0.0,支付宝,直播间,短视频,日常,Android,S040,社区店,2025-05-12,20,0,未退货,3,4.0,女,37,金卡会员,A,8.0,86.04,15.22,0.0,15.22,8.82,6.4,0.0,-87.64,0.4204993429697766,-5.758212877792379,0,2025-05
AI00003935,U00548,31-40,成都,四川,西南,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,13.36,7.42,1,0.9,0.0,微信支付,网页商城,信息流广告,日常,iOS,S003,校园店,2026-05-23,8,0,未退货,2,5.0,男,37,普通会员,A,6.0,15.02,12.02,0.0,12.02,7.42,4.6,0.0,-16.42,0.3826955074875208,-1.3660565723793678,1,2026-05
AI00003936,U00189,31-40,大连,辽宁,东北,P009,保温杯,生活用品,WarmCup,大连优品贸易,38.96,17.12,3,0.8,20.0,校园卡,手机APP,短视频,618大促,PC,S038,社区店,2025-06-13,19,0,未退货,5,4.0,男,35,新客,B,12.0,33.55,73.5,0.0,73.5,51.36,22.14,0.0,-23.41,0.30122448979591837,-0.3185034013605442,0,2025-06
AI00003937,U00293,41-50,大连,辽宁,东北,P021,教材,图书文具,学知书局,北京图书批发,52.81,27.9,3,0.87,10.0,校园卡,直播间,直播推荐,618大促,PC,S018,商场店,2025-06-11,10,0,未退货,4,5.0,男,46,普通会员,B,8.0,78.07,127.83,0.0,127.83,83.7,44.13,0.0,-41.94,0.3452241257920676,-0.32809199718375964,0,2025-06
AI00003938,U00862,31-40,北京,北京,华北,P011,台灯,生活用品,LightHome,宁波明照电器,88.68,62.5,2,0.87,0.0,校园卡,手机APP,短视频,618大促,PC,S025,校园店,2025-06-08,22,0,未退货,2,4.0,女,37,学生会员,A,12.0,44.42,154.3,0.0,154.3,125.0,29.3,0.0,-27.12,0.1898898250162022,-0.17576150356448475,1,2025-06
AI00003939,U00549,31-40,青岛,山东,华东,P021,教材,图书文具,学知书局,北京图书批发,74.17,47.28,1,1.0,20.0,微信支付,第三方平台,自然搜索,日常,iOS,S030,校园店,2026-03-13,16,0,未退货,3,4.0,男,33,银卡会员,B,8.0,53.49,54.17,0.0,54.17,47.28,6.89,0.0,-54.6,0.1271921727893668,-1.0079379730478124,0,2026-03
AI00003940,U00035,41-50,深圳,广东,华南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,599.97,346.14,2,1.0,0.0,微信支付,第三方平台,短视频,日常,Android,S010,社区店,2026-02-01,22,0,未退货,1,4.0,男,41,金卡会员,B,6.0,41.53,1199.94,0.0,1199.94,692.28,507.66,0.0,460.13,0.4230711535576779,0.3834608397086521,1,2026-02
AI00003941,U00024,41-50,杭州,浙江,华东,P022,笔记本,图书文具,NotePlus,义乌文具厂,14.52,9.75,4,0.8,0.0,微信支付,直播间,校园社群,618大促,iOS,S009,社区店,2026-06-03,17,0,未退货,2,5.0,男,42,银卡会员,A,12.0,54.38,46.46,0.0,46.46,39.0,7.46,0.0,-58.92,0.1605682307361171,-1.2681876883340508,0,2026-06
AI00003942,U00106,31-40,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,322.13,140.6,2,0.87,10.0,校园卡,第三方平台,自然搜索,日常,Android,S017,校园店,2025-05-28,20,1,物流破损,4,4.0,女,40,普通会员,A,8.0,35.05,550.51,550.51,0.0,281.2,-281.2,8.0,-332.25,,,0,2025-05
AI00003943,U00110,18-22,武汉,湖北,华中,P007,办公椅,电脑办公,WorkLife,杭州森木家具,811.94,566.84,2,0.95,0.0,校园卡,手机APP,自然搜索,日常,PC,S016,仓储店,2026-03-25,17,0,未退货,1,5.0,男,18,普通会员,A,10.0,27.37,1542.69,0.0,1542.69,1133.68,409.01,0.0,371.64,0.26512779625200134,0.24090387569764501,0,2026-03
AI00003944,U00772,23-30,深圳,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,65.85,41.22,1,0.83,10.0,微信支付,网页商城,信息流广告,双十一,PC,S012,旗舰店,2025-11-11,18,0,未退货,3,4.0,男,24,普通会员,A,6.0,32.79,44.66,0.0,44.66,41.22,3.44,0.0,-35.35,0.07702642185400807,-0.7915360501567399,0,2025-11
AI00003945,U00098,18-22,杭州,浙江,华东,P028,护手霜,美妆个护,SoftHand,杭州美护用品,26.09,11.32,3,0.86,10.0,校园卡,线下门店,线下到店,618大促,门店收银,S033,社区店,2025-06-16,19,1,物流破损,0,3.0,男,18,普通会员,A,0.0,10.32,57.31,57.31,0.0,33.96,-33.96,8.0,-52.28,,,0,2025-06
AI00003946,U01452,18-22,大连,辽宁,东北,P016,篮球,服饰运动,CourtStar,青岛体育用品,106.38,66.76,2,0.93,0.0,银行卡,手机APP,老客复购,日常,Android,S014,仓储店,2025-01-23,21,0,未退货,3,5.0,女,18,银卡会员,A,10.0,43.09,197.87,0.0,197.87,133.52,64.35,0.0,11.26,0.32521352403092935,0.05690604942639106,0,2025-01
AI00003947,U00129,41-50,杭州,浙江,华东,P022,笔记本,图书文具,NotePlus,义乌文具厂,12.92,5.86,1,0.91,0.0,微信支付,直播间,校园社群,日常,iOS,S009,社区店,2026-04-15,14,0,未退货,3,5.0,男,44,普通会员,B,6.0,87.16,11.76,0.0,11.76,5.86,5.9,0.0,-87.26,0.5017006802721089,-7.420068027210885,0,2026-04
AI00003948,U00034,18-22,杭州,浙江,华东,P018,咖啡,食品饮料,BeanGo,云南咖啡供应链,60.88,37.08,3,0.78,20.0,校园卡,网页商城,校园社群,618大促,iOS,S012,商场店,2025-06-02,19,0,未退货,5,4.0,男,22,普通会员,A,12.0,15.74,122.46,0.0,122.46,111.24,11.22,0.0,-16.52,0.09162175404213621,-0.134901192226033,0,2025-06
AI00003949,U01435,41-50,沈阳,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,51.02,26.24,2,0.93,10.0,校园卡,手机APP,校园社群,日常,PC,S023,仓储店,2025-12-16,19,0,未退货,4,5.0,女,44,银卡会员,B,6.0,28.84,84.9,0.0,84.9,52.48,32.42,0.0,-2.42,0.38186101295641933,-0.028504122497055355,0,2025-12
AI00003950,U00228,41-50,上海,上海,华东,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,6897.05,3375.32,2,0.71,0.0,银行卡,线下门店,线下到店,双十一,门店收银,S003,校园店,2025-11-04,15,0,未退货,0,4.0,女,47,普通会员,A,0.0,8.42,9793.81,0.0,9793.81,6750.64,3043.17,0.0,3034.75,0.31072381432762125,0.3098640876226923,0,2025-11
AI00003951,U00421,18-22,天津,天津,华北,P016,篮球,服饰运动,CourtStar,青岛体育用品,112.51,68.17,1,0.93,30.0,信用卡,手机APP,老客复购,日常,Android,S017,旗舰店,2025-01-03,15,1,尺码不合适,4,3.0,男,21,普通会员,B,10.0,23.15,74.63,74.63,0.0,68.17,-68.17,8.0,-109.32,,,0,2025-01
AI00003952,U01676,31-40,武汉,湖北,华中,P007,办公椅,电脑办公,WorkLife,杭州森木家具,757.09,417.56,1,0.96,10.0,校园卡,手机APP,自然搜索,日常,PC,S016,仓储店,2026-06-27,12,0,未退货,2,4.0,女,35,普通会员,A,8.0,23.96,716.81,0.0,716.81,417.56,299.25,0.0,267.29,0.41747464460596256,0.3728882130550635,1,2026-06
AI00003953,U01633,41-50,成都,四川,西南,P009,保温杯,生活用品,WarmCup,大连优品贸易,40.03,17.94,3,0.96,10.0,支付宝,网页商城,老客复购,日常,Android,S029,校园店,2026-04-12,15,0,未退货,4,5.0,女,43,银卡会员,B,6.0,28.43,105.29,0.0,105.29,53.82,51.47,0.0,17.04,0.4888403457118434,0.16183873112356348,1,2026-04
AI00003954,U01016,18-22,青岛,山东,华东,P014,运动外套,服饰运动,MovePro,上海服饰集团,359.08,237.08,1,0.94,10.0,校园卡,手机APP,短视频,日常,Android,S019,商场店,2025-09-30,16,1,物流破损,6,3.0,男,19,金卡会员,A,6.0,34.56,327.54,327.54,0.0,237.08,-237.08,8.0,-285.64,,,0,2025-09
AI00003955,U00022,31-40,北京,北京,华北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,27.27,13.76,2,0.93,0.0,校园卡,线下门店,线下到店,日常,门店收银,S008,商场店,2026-01-16,17,0,未退货,0,5.0,男,39,银卡会员,A,0.0,19.1,50.72,0.0,50.72,27.52,23.2,0.0,4.1,0.45741324921135645,0.08083596214511041,0,2026-01
AI00003956,U00740,18-22,大连,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,55.82,33.66,2,0.93,0.0,银行卡,线下门店,线下到店,日常,门店收银,S040,校园店,2025-09-24,19,0,未退货,0,5.0,女,19,新客,A,0.0,16.8,103.83,0.0,103.83,67.32,36.51,0.0,19.71,0.3516324761629587,0.18982952903785033,0,2025-09
