StockCode,Description,quantity,revenue,orders,customers,revenue_share,cumulative_share,abc_class
22092,BLUE PAISLEY TISSUE BOX,903,548.05,133,105,3.154280137758844e-05,0.9768661544728738,C
22703,PINK CAT BOWL,310,547.9200000000001,74,57,3.153531927891298e-05,0.9768976897921527,C
20856,DENIM PATCH PURSE PINK BUTTERFLY,332,547.8,88,70,3.152841272628947e-05,0.976929218204879,C
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,339,547.6500000000001,8,7,3.1519779535510105e-05,0.9769607379844145,C
22682,"FRENCH BLUE METAL DOOR SIGN, 7",438,547.5,53,47,3.151114634473072e-05,0.9769922491307592,C
84876D,BLUE HEART COMPACT MIRROR,324,547.5,28,24,3.151114634473072e-05,0.9770237602771039,C
85186A,EASTER BUNNY GARLAND OF FLOWERS,1302,546.84,81,76,3.147316030530146e-05,0.9770552334374092,C
23549,WRAP BIRD GARDEN,1300,546.0,51,46,3.1424814436936934e-05,0.9770866582518462,C
47594A,CAROUSEL DESIGN WASHBAG,280,546.0,74,65,3.1424814436936934e-05,0.9771180830662831,C
37333,"RETRO ""TEA FOR ONE""",120,545.4,34,26,3.1390281673819424e-05,0.977149473347957,C
22391,PAPERWEIGHT HOME SWEET HOME,305,545.31,50,45,3.138510175935179e-05,0.9771808584497164,C
23381,PACK OF 12 VINTAGE LEAF TISSUES,1474,544.62,64,59,3.1345389081766655e-05,0.9772122038387981,C
21339,MARAKESH LANTERN LARGE,30,544.5,12,12,3.133848252914315e-05,0.9772435423213273,C
23069,EDWARDIAN PHOTO FRAME,87,543.75,31,27,3.129531657524626e-05,0.9772748376379025,C
20819,SILVER TEDDY BEAR,208,543.71,50,39,3.129301439103843e-05,0.9773061306522935,C
85031C,CURIOUS IMAGES SCRAP BOOK SET,343,543.45,28,23,3.127805019368751e-05,0.9773374087024872,C
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,433,543.37,30,28,3.127344582527184e-05,0.9773686821483125,C
16049,TEATIME GEL PENS ASST,3144,542.88,25,22,3.1245244068725865e-05,0.9773999273923812,C
84859C,PINK DISCO HANDBAG,302,542.64,37,29,3.1231430963478865e-05,0.9774311588233447,C
84051,ASS COLOUR GLOWING TIARAS,697,542.05,52,50,3.119747374641331e-05,0.9774623562970911,C
45008C,DECORATIVE NET CANOPY CREAM,68,541.6,20,16,3.117157417407518e-05,0.9774935278712652,C
84932D,SMALL ORIENTAL RED FOLDING STOOL,237,540.75,19,16,3.1122652759658695e-05,0.9775246505240248,C
21304,ARCHED GREY MIRROR,84,540.6,16,16,3.111401956887932e-05,0.9775557645435937,C
21441,BLUE BIRDHOUSE DECORATION,855,540.21,83,67,3.109157327285294e-05,0.9775868561168666,C
35653,VINTAGE BEAD NOTEBOOK,183,539.85,56,42,3.107085361498243e-05,0.9776179269704816,C
21293,MIRRORED DOVE WALL DECORATION,256,539.63,42,29,3.105819160183934e-05,0.9776489851620834,C
22246,MAGIC GARDEN FELT GARLAND,270,539.5799999999999,37,32,3.1055313871579545e-05,0.977680040475955,C
21016,LIGHT BIRD HOUSE TREE DECORATION,804,538.92,65,58,3.101732783215028e-05,0.9777110578037872,C
85027L,FRENCH CHATEAU LARGE PLATTER,190,538.5,40,36,3.099315489796802e-05,0.9777420509586852,C
22108,PING! MICROWAVE PLATE,197,537.89,49,34,3.095804658879855e-05,0.977773009005274,C
21397,BLUE POLKADOT EGG CUP,1090,537.76,53,51,3.095056449012309e-05,0.9778039595697641,C
84920,PINK FLOWER FABRIC PONY,145,537.35,54,43,3.092696710199279e-05,0.977834886536866,C
22044,CHRISTMAS CARD STACK OF PRESENTS,1909,536.82,85,80,3.0896463161238986e-05,0.9778657830000272,C
37345,ASSTD HEARTS DESIGN MUGS,318,536.1,6,5,3.085502384549797e-05,0.9778966380238727,C
21419,CONCH SHELL,1252,535.8,13,12,3.083775746393921e-05,0.9779274757813367,C
20935,ROUND CACTUS CANDLE,293,535.5500000000001,39,35,3.082336881264025e-05,0.9779582991501493,C
23454,THREE MINI HANGING FRAMES,129,535.35,44,39,3.081185789160108e-05,0.9779891110080409,C
85129A,"WHITE PEARL BEADED HEART, SMALL",428,535.0,62,51,3.079171377978253e-05,0.9780199027218206,C
85092,CANDY SPOT TEA COSY,374,534.7,14,14,3.0774447398223775e-05,0.9780506771692188,C
20657,TROPICAL LUGGAGE TAG,1692,534.14,71,54,3.0742216819314095e-05,0.9780814193860381,C
16169P,WRAP GREEN RUSSIAN FOLKART,1750,533.75,48,46,3.0719770523287713e-05,0.9781121391565614,C
85096,HILDA CANDY SPOT RABBIT,142,532.5,50,42,3.064782726679289e-05,0.9781427869838282,C
23324,RUSTIC STRAWBERRY JAM POT LARGE,261,531.84,33,32,3.060984122736363e-05,0.9781733968250556,C
85030,FRENCH CHATEAU OVAL PLATTER,211,531.4499999999999,29,26,3.058739493133724e-05,0.9782039842199869,C
84762C,GREEN PICNIC BARBECUE BUCKET,78,531.3,18,18,3.057876174055786e-05,0.9782345629817274,C
23473,WOODLAND SMALL RED FELT HEART,665,530.8299999999999,43,41,3.055171107611581e-05,0.9782651146928035,C
35915C,PEACH KNITTED HEN,388,530.76,23,23,3.05476822537521e-05,0.9782956623750573,C
22134,LADLE LOVE HEART RED,1351,529.98,72,57,3.050278966169934e-05,0.9783261651647189,C
84712B,PINK JEWELLED PHOTO FRAME,67,529.47,36,29,3.047343681304945e-05,0.978356638601532,C
84682,CLASSICAL ROSE DISH,283,528.85,38,31,3.0437752957828022e-05,0.9783870763544898,C
21373,MIRRORED WALL ART SNOWFLAKES,629,528.15,57,52,3.039746473419092e-05,0.9784174738192241,C
47367B,PAIR PADDED HANGERS PINK CHECK,151,527.85,38,35,3.0380198352632168e-05,0.9784478540175767,C
84584,PINK GINGHAM CAT WITH SCARF,207,527.85,50,47,3.0380198352632168e-05,0.9784782342159294,C
22425,ENAMEL COLLANDER CREAM,115,527.25,21,21,3.034566558951465e-05,0.9785085798815188,C
21173,LOO ROLL  METAL SIGN,321,527.2499999999999,60,44,3.0345665589514644e-05,0.9785389255471083,C
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,83,527.05,35,28,3.0334154668475477e-05,0.9785692597017768,C
21454,PAINTED PINK RABBIT,619,526.15,85,78,3.0282355523799208e-05,0.9785995420573006,C
22681,"FRENCH BLUE METAL DOOR SIGN, 6",420,525.0,46,43,3.0216167727823977e-05,0.9786297582250284,C
20730,STRAWBERRY CANDY BAG,1659,524.25,41,34,3.0173001773927085e-05,0.9786599312268023,C
79190B,RETRO PLASTIC POLKA TRAY,1389,523.38,96,57,3.012292926740669e-05,0.9786900541560697,C
37494A,FAIRY CAKE CERAMIC BUTTER DISH,192,523.2,25,18,3.0112569438471442e-05,0.9787201667255082,C
21893,POTTING SHED SEED TIN,164,523.0,13,13,3.010105851743227e-05,0.9787502677840256,C
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,352,522.7399999999999,35,34,3.008609432008134e-05,0.9787803538783457,C
23499,SET 12 VINTAGE DOILY CHALK,1244,522.48,93,86,3.0071130122730425e-05,0.9788104250084685,C
21879,HEARTS GIFT TAPE,1366,522.38,93,81,3.0065374662210837e-05,0.9788404903831307,C
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,126,521.7,20,16,3.002623753067766e-05,0.9788705166206614,C
22898,CHILDRENS APRON APPLE DESIGN,290,520.5,25,25,2.995717200444263e-05,0.9789004737926659,C
22054,MINI CAKE STAND HANGING HEARTS,321,520.05,51,45,2.9931272432104493e-05,0.978930405065098,C
20699,MOUSEY LONG LEGS SOFT TOY,208,519.6,45,42,2.990537285976636e-05,0.9789603104379577,C
23451,SQUARE MINI PORTRAIT FRAME,268,519.0,44,38,2.9870840096648846e-05,0.9789901812780544,C
17013D,ORIGAMI ROSE INCENSE IN TUBE,1048,515.46,21,17,2.9667096794255522e-05,0.9790198483748487,C
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,667,515.03,29,26,2.96423483140213e-05,0.9790494907231627,C
84916,HAND TOWEL PALE BLUE W FLOWERS,230,514.5,30,28,2.9611844373267498e-05,0.9790791025675359,C
22983,"CARD, BILLBOARD FONT",1266,514.4399999999999,74,67,2.9608391096955743e-05,0.9791087109586329,C
22584,PACK OF 6 PANETTONE GIFT BOXES,226,513.91,14,14,2.9577887156201943e-05,0.9791382888457891,C
84313B,BLUE TV TRAY TABLE,158,513.74,45,24,2.9568102873318647e-05,0.9791678569486625,C
84824,DANISH ROSE UMBRELLA STAND,33,513.55,27,23,2.9557167498331433e-05,0.9791974141161608,C
20823,GOLD WINE GOBLET,248,513.2,17,14,2.953702338651289e-05,0.9792269511395473,C
23016,GLASS TWIST BON BON JAR,69,512.85,19,19,2.9516879274694338e-05,0.9792564680188219,C
47469,ASSORTED SHAPES PHOTO CLIP SILVER,1094,512.38,27,21,2.9489828610252287e-05,0.9792859578474322,C
84913A,SOFT PINK ROSE TOWEL,110,511.50000000000006,32,26,2.9439180557679936e-05,0.9793153970279899,C
21015,DARK BIRD HOUSE TREE DECORATION,1431,511.38999999999993,90,80,2.9432849551108385e-05,0.979344829877541,C
85121B,RETRO LAUNDRY TUB PINK,60,510.0,27,27,2.935284864988615e-05,0.9793741827261909,C
84782C,GREEN 3 TIER GLASS PLATE STAND,74,509.9,18,18,2.934709318936656e-05,0.9794035298193803,C
72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,413,508.95,32,26,2.92924163144305e-05,0.9794328222356947,C
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,407,508.75,63,54,2.928090539339133e-05,0.9794621031410881,C
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,1081,508.7,28,27,2.9278027663131537e-05,0.9794913811687512,C
85232A,SET/3 POLKADOT STACKING TINS,106,507.90000000000003,37,31,2.9231983978974857e-05,0.9795206131527302,C
23060,HEART BEADED TRELLIS DECORATION,244,507.52000000000004,39,34,2.921011322900043e-05,0.9795498232659592,C
84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,619,505.98999999999995,61,53,2.9122054683050768e-05,0.9795789453206423,C
23219,LAUREL STAR ANTIQUE SILVER,404,504.6,49,41,2.9042053781828533e-05,0.9796079873744241,C
37352,BIRD IN TREE MUG,4643,504.55,8,6,2.903917605156874e-05,0.9796370265504757,C
72122,COFFEE SCENT PILLAR CANDLE,531,504.44999999999993,93,80,2.903342059104915e-05,0.9796660599710667,C
16236,KITTY PENCIL ERASERS,2425,503.65,143,108,2.8987376906892468e-05,0.9796950473479736,C
21285,RETRO SPOT CANDLE  MEDIUM,248,502.80000000000007,23,20,2.8938455492475995e-05,0.9797239858034661,C
23139,SINGLE WIRE HOOK PINK HEART,406,502.38,22,20,2.8914282558293733e-05,0.9797529000860243,C
21117,BLOND DOLL DOORSTOP,328,502.08,26,23,2.8897016176734975e-05,0.979781797102201,C
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,355,501.9700000000001,19,17,2.8890685170163437e-05,0.9798106877873712,C
20830,SILVER PHOTO FRAME,296,501.6,46,36,2.8869389966240968e-05,0.9798395571773375,C
90200A,PURPLE SWEETHEART BRACELET,118,501.5,43,32,2.886363450572138e-05,0.9798684208118432,C
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,359,499.81,11,10,2.8766367222940386e-05,0.9798971871790662,C
22394,PAPERWEIGHT KINGS CHOICE,337,499.34999999999997,47,43,2.873989210455029e-05,0.9799259270711707,C
16048,TEATIME ROUND PENCIL SHARPENER,3413,498.65999999999997,69,59,2.870017942696515e-05,0.9799546272505976,C
21194,PINK  HONEYCOMB PAPER FAN,501,498.64000000000004,60,51,2.8699028334861236e-05,0.9799833262789325,C
72728,ROSE SCENT CANDLES IN GLASS,614,498.5,50,44,2.8690970690133814e-05,0.9800120172496226,C
85161,ACRYLIC GEOMETRIC LAMP,27,497.65,20,16,2.8642049275717337e-05,0.9800406592988983,C
21270,ANTIQUE CREAM CUTLERY CUPBOARD,39,497.25,27,24,2.8619027433638997e-05,0.980069278326332,C
84414B,FUSCHIA/GREEN STRIPE WOOLLY BLANKET,77,497.15,8,7,2.861327197311941e-05,0.9800978915983051,C
85230A,OPIUM SCENTED VOTIVE CANDLE,1992,497.03999999999996,48,31,2.8606940966547865e-05,0.9801264985392716,C
84657,GREEN ROSE CUSHION COVER,245,496.25,19,14,2.856147282844314e-05,0.9801550600121001,C
23398,HANGING HEART BONHEUR,587,495.83,57,53,2.853729989426088e-05,0.9801835973119943,C
23528,WALL ART SPACEBOY,156,495.48,21,20,2.8517155782442334e-05,0.9802121144677768,C
85186C,BUNNY EGG GARLAND,1179,495.18,79,75,2.8499889400883575e-05,0.9802406143571777,C
72800B,4 PURPLE FLOCK DINNER CANDLES,324,495.15999999999997,51,40,2.8498738308779657e-05,0.9802691130954865,C
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,444,494.76,43,37,2.8475716466701316e-05,0.9802975888119532,C
21026,SPACE OWL,396,493.62,55,48,2.841010421677804e-05,0.9803259989161699,C
85117,NIGHTINGALE COATHOOK WHITE,317,493.45,40,29,2.8400319933894745e-05,0.9803543992361038,C
79337,BLUE FLOCK GLASS CANDLEHOLDER,1191,491.95,19,16,2.8313988026100962e-05,0.9803827132241298,C
90161C,ANT COPPER LIME BOUDICCA BRACELET,99,490.05,34,28,2.820463427622884e-05,0.9804109178584061,C
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,100,489.40000000000003,28,27,2.8167223782851536e-05,0.9804390850821889,C
21899,GARAGE KEY FOB,730,489.20000000000005,115,81,2.8155712861812366e-05,0.9804672407950508,C
20910,VINTAGE PHOTO ALBUM PARIS DAYS,80,488.79999999999995,28,11,2.8132691019734016e-05,0.9804953734860705,C
84827,ASS DES PHONE SPONGE CRAFT STICKER,1025,488.49,28,23,2.8114849092123305e-05,0.9805234883351627,C
51020B,STRIPY DESIGN SHOWER CAP,1084,488.11999999999995,60,40,2.8093553888200835e-05,0.9805515818890509,C
22322,BIRD DECORATION GREEN  SPOT,574,487.9,47,42,2.808089187505775e-05,0.9805796627809259,C
35964,FOLKART CLIP ON STARS,1005,487.53000000000003,56,50,2.8059596671135284e-05,0.9806077223775971,C
85091,CANDY SPOT BREAD BASKETS,337,487.35,14,14,2.8049236842200032e-05,0.9806357716144393,C
84846A,SCENTED CANDLE IN DIGITALIS TIN,232,487.20000000000005,42,39,2.8040603651420655e-05,0.9806638122180907,C
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1160,487.2,68,65,2.804060365142065e-05,0.9806918528217422,C
35972,DAISY FOLKART HEART DECORATION,389,486.25,51,43,2.798592677648459e-05,0.9807198387485186,C
20652,BLUE SPOTTY LUGGAGE TAG,1056,486.0,44,40,2.7971538125185624e-05,0.9807478102866438,C
17084N,FAIRY DREAMS INCENSE,2391,485.86,67,42,2.7963480480458205e-05,0.9807757737671243,C
23413,VINTAGE COFFEE GRINDER BOX,102,485.70000000000005,23,20,2.7954271743626872e-05,0.980803728038868,C
20865,PATCHWORK PENCIL CASE BUTTERFLY,247,485.49,30,24,2.794218527653574e-05,0.9808316702241445,C
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,311,485.36,21,15,2.793470317786028e-05,0.9808596049273224,C
21160,KEEP OUT GIRLS DOOR HANGER,763,485.22999999999996,49,44,2.7927221079184814e-05,0.9808875321484015,C
85215,ASSORTED CHEESE FRIDGE MAGNETS,755,484.99,46,33,2.791340797393781e-05,0.9809154455563754,C
22263,FELT EGG COSY LADYBIRD,722,484.34,43,34,2.7875997480560504e-05,0.980943321553856,C
21740,COSY SLIPPER SHOES LARGE RED,164,483.80000000000007,48,44,2.784491799375475e-05,0.9809711664718498,C
84875D,BLUE SQUARE COMPACT MIRROR,371,483.75,37,17,2.784204026349495e-05,0.9809990085121133,C
84913B,MINT GREEN ROSE TOWEL,104,483.6,30,27,2.7833407072715576e-05,0.981026841919186,C
85185D,FROG SOCK PUPPET,168,483.6,45,38,2.7833407072715576e-05,0.9810546753262587,C
23660,HENRIETTA HEN MUG,293,483.44999999999993,31,30,2.782477388193619e-05,0.9810825001001406,C
20864,DENIM PATCH PENCIL CASE BUTTERFLY,247,483.33,26,20,2.781786732931269e-05,0.98111031796747,C
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,322,482.70000000000005,9,8,2.7781607928039307e-05,0.981138099575398,C
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,838,482.34,87,78,2.7760888270168793e-05,0.9811658604636682,C
22861,EASTER TIN CHICKS IN GARDEN,292,481.79999999999995,38,36,2.772980878336303e-05,0.9811935902724516,C
22038,BOTANICAL LAVENDER GIFT WRAP,1150,481.0,45,43,2.768376509920635e-05,0.9812212740375508,C
20794,BLUE  TILE HOOK,190,480.9,30,27,2.7678009638686762e-05,0.9812489520471894,C
84592,CROCHET ROSE PURSE WITH SUEDE BACK,163,480.8500000000001,38,33,2.7675131908426976e-05,0.9812766271790978,C
84984B,RED PEONY CUSHION COVER,309,480.85,10,7,2.7675131908426973e-05,0.9813043023110062,C
84218,BOX/12 CHICK & EGG IN BASKET,254,479.7,89,74,2.7608944112451738e-05,0.9813319112551186,C
90160D,PINK BOUDICCA LARGE BRACELET,69,479.55,21,18,2.760031092167236e-05,0.9813595115660403,C
23169,CLASSIC GLASS SWEET JAR,119,479.45000000000005,14,14,2.7594555461152775e-05,0.9813871061215015,C
84989B,75 BLACK FAIRY CAKE CASES,985,479.35,46,34,2.758880000063319e-05,0.9814146949215021,C
72267,PREMIUM CHURCH CANDLE,247,479.34000000000003,40,38,2.758822445458123e-05,0.9814422831459567,C
84917,WHITE HAND TOWEL WITH BUTTERFLY,183,477.85,17,16,2.7502468092839408e-05,0.9814697856140495,C
22892,SALT AND PEPPER SHAKERS TOADSTOOLS,393,477.57,26,26,2.7486352803384564e-05,0.9814972719668529,C
84706D,CHERRY BLOSSOM TABLE CLOCK,216,477.2,14,14,2.7465057599462098e-05,0.9815247370244523,C
72750C,"F.FAIRY S/3 CANDLE/GLASS, ROSE",232,476.4,15,12,2.7419013915305414e-05,0.9815521560383677,C
84875B,GREEN SQUARE COMPACT MIRROR,367,476.25,35,16,2.7410380724526036e-05,0.9815795664190922,C
21311,SET/4 BIRD MIRROR MAGNETS,682,476.11,75,62,2.7402323079798618e-05,0.981606968742172,C
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,140,476.00000000000006,12,11,2.7395992073227077e-05,0.9816343647342453,C
23021,GLASS BONNE JAM JAR,117,475.95000000000005,25,24,2.7393114342967285e-05,0.9816617578485882,C
79030G,TUMBLER NEW ENGLAND,1220,475.8,41,35,2.7384481152187904e-05,0.9816891423297404,C
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,766,475.1,40,35,2.7344192928550805e-05,0.981716486522669,C
84762A,WHITE PICNIC BARBECUE BUCKET,54,474.9,24,24,2.733268200751163e-05,0.9817438192046765,C
37492C,GREEN BLUE FLOWER PIGGY BANK,241,472.65,23,19,2.7203184145820957e-05,0.9817710223888223,C
22697,TEACUP AND SAUCER REGENCY GREEN,174,472.5,13,13,2.719455095504158e-05,0.9817982169397773,C
23180,MUM'S KITCHEN CLOCK,104,471.90000000000003,36,29,2.716001819192407e-05,0.9818253769579692,C
22951,72 CAKE CASES DOLLY GIRL DESIGN,943,471.85,25,25,2.7157140461664277e-05,0.9818525340984309,C
22541,MINI JIGSAW LEAP FROG,1192,471.56,40,34,2.7140449626157477e-05,0.981879674548057,C
85144,JARDIN ETCHED GLASS BUTTER DISH,68,471.4,30,25,2.7131240889326137e-05,0.9819068057889464,C
23527,WALL ART ANIMALS AND NATURE,148,471.0,26,25,2.7108219047247797e-05,0.9819339140079937,C
85020,ROUND PINK HEART MIRROR,224,470.40000000000003,44,36,2.7073686284130287e-05,0.9819609876942779,C
21620,S/4 ROSE    BOTANICAL  CANDLE,126,469.5,37,33,2.7021887139454014e-05,0.9819880095814173,C
16238,PARTY TIME PENCIL ERASERS,2232,469.42,135,104,2.7017282771038348e-05,0.9820150268641883,C
16202B,PASTEL BLUE PHOTO ALBUM,1034,469.21,18,13,2.7005196303947215e-05,0.9820420320604922,C
72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,389,468.87,24,22,2.6985627738180626e-05,0.9820690176882304,C
22897,OVEN MITT APPLE DESIGN,337,468.65,30,30,2.6972965725037535e-05,0.9820959906539555,C
16239,BALLERINA HEART DECORATION.,338,468.4,13,13,2.6958577073738572e-05,0.9821229492310292,C
23377,PACK OF 12 DOLLY GIRL TISSUES,1200,468.0,80,69,2.693555523166023e-05,0.9821498847862609,C
84675,FROG KING WATERING CAN,187,467.65000000000003,44,39,2.6915411119841684e-05,0.9821768001973807,C
21002,ROSE DU SUD DRAWSTRING BAG,110,467.5,26,25,2.6906777929062303e-05,0.9822037069753098,C
23136,IVORY WIRE SWEETHEART LETTER TRAY,127,467.05,44,39,2.688087835672417e-05,0.9822305878536665,C
21459,YELLOW EASTER EGG HUNT START POST,250,465.9,37,33,2.6814690560748935e-05,0.9822574025442272,C
23218,LAUREL STAR ANTIQUE GOLD,372,465.81,33,27,2.680951064628131e-05,0.9822842120548735,C
21128,GOLD FISHING GNOME,96,464.71000000000004,28,22,2.674620058056587e-05,0.982310958255454,C
84596J,MIXED NUTS LIGHT GREEN BOWL,676,464.03000000000003,68,50,2.6707063449032687e-05,0.982337665318903,C
85129C,BEADED CRYSTAL HEART BLUE SMALL,370,463.85,48,37,2.6696703620097435e-05,0.9823643620225231,C
20845,ZINC HEART LATTICE 2 WALL PLANTER,73,463.54999999999995,21,15,2.6679437238538673e-05,0.9823910414597616,C
47310M,"SMALL POP BOX,FUNKY MONKEY",401,462.85,47,23,2.6639149014901577e-05,0.9824176806087765,C
85109,PINK BOUDOIR T-LIGHT HOLDER,4203,462.15000000000003,18,17,2.6598860791264482e-05,0.9824442794695678,C
51020A,SUMMER FUN DESIGN SHOWER CAP,1302,462.05999999999995,49,37,2.659368087679685e-05,0.9824708731504446,C
22407,MONEY BOX FIRST ADE DESIGN,384,461.76,55,49,2.6576414495238094e-05,0.9824974495649398,C
84926E,FLOWERS TILE COASTER,1077,461.63,48,40,2.6568932396562635e-05,0.9825240184973364,C
20696,FLORAL SOFT CAR TOY,123,461.25,34,28,2.654706164658821e-05,0.982550565558983,C
85226C,BLUE PULL BACK RACING CAR,952,461.2,66,54,2.6544183916328417e-05,0.9825771097428994,C
23691,WRAP KEEP CALM BIRTHDAY,1125,460.5,36,34,2.650389569269132e-05,0.982603613638592,C
72132,COLUMBIAN CUBE CANDLE,548,460.2,27,22,2.648662931113256e-05,0.9826301002679032,C
23455,SMALL PARLOUR PICTURE FRAME,164,459.56,32,30,2.6449794363807213e-05,0.982656550062267,C
22193,RED WALL CLOCK,60,459.0,1,1,2.6417563784897536e-05,0.9826829676260519,C
22191,IVORY WALL CLOCK,60,459.0,1,1,2.6417563784897536e-05,0.9827093851898367,C
23561,SET OF 6 RIBBONS PARTY,167,458.63,13,13,2.639626858097507e-05,0.9827357814584178,C
21884,CAKES AND BOWS GIFT  TAPE,1232,457.36,68,61,2.6323174232376335e-05,0.9827621046326501,C
84247L,FAWN AND MUSHROOM GREETING CARD,1088,456.96,82,62,2.6300152390297988e-05,0.9827884047850404,C
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,541,455.27,52,43,2.6202885107516994e-05,0.9828146076701478,C
85203,HANGING WOOD AND FELT BUTTERFLY,1089,454.5,111,94,2.6158568061516188e-05,0.9828407662382094,C
72225C,LAVENDER SCENT CAKE CANDLE,1877,454.09,35,25,2.6134970673385885e-05,0.9828669012088828,C
72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,121,453.75,44,42,2.6115402107619296e-05,0.9828930166109904,C
90209B,GREEN ENAMEL+GLASS HAIR COMB,248,453.6,18,9,2.610676891683992e-05,0.9829191233799072,C
84653,GREEN ROSE QUILT,10,453.5,8,8,2.610101345632033e-05,0.9829452243933635,C
72801G,S/4 BURGUNDY WINE DINNER CANDLES,777,453.33,21,19,2.6091229173437034e-05,0.9829713156225369,C
21536,DAIRY MAID  SMALL  MILK JUG,215,451.50000000000006,55,42,2.5985904245928626e-05,0.9829973015267829,C
23548,WRAP MAGIC FOREST,1075,451.5,43,42,2.5985904245928622e-05,0.9830232874310288,C
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,493,451.45,47,38,2.5983026515668826e-05,0.9830492704575445,C
21881,CUTE CATS TAPE,1183,450.75000000000006,65,49,2.5942738292031734e-05,0.9830752131958366,C
BANK CHARGES,Bank Charges,31,450.001,30,19,2.5899629892740032e-05,0.9831011128257293,C
90203,SILVER CHARM NECKLACE 70CM,60,450.0,24,18,2.589957233813484e-05,0.9831270123980674,C
84924A,WAKE UP COCKEREL CALENDAR SIGN,117,449.88,46,41,2.5892665785511336e-05,0.983152905063853,C
21507,ELEPHANT BIRTHDAY CARD,1080,449.88,72,63,2.5892665785511336e-05,0.9831787977296386,C
84865,NEW BAROQUE BLACK PHOTO ALBUM,64,449.65,37,26,2.587942822631629e-05,0.9832046771578649,C
84683,CLASSICAL ROSE CANDLESTAND,509,449.05,27,18,2.5844895463198775e-05,0.9832305220533281,C
22452,MEASURING TAPE RUSSIAN DOLL PINK,152,448.4000000000001,41,30,2.5807484969821475e-05,0.9832563295382979,C
21847,GREEN  DIAMANTE PEN IN GIFT BOX,252,448.2,22,20,2.57959740487823e-05,0.9832821255123467,C
23560,SET OF 6 RIBBONS COUNTRY STYLE,163,447.07,20,20,2.5730937344910982e-05,0.9833078564496917,C
21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",282,446.09999999999997,35,31,2.5675109377871002e-05,0.9833335315590696,C
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,307,446.03000000000003,50,43,2.5671080555507294e-05,0.9833592026396251,C
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,205,445.34999999999997,44,29,2.563194342397411e-05,0.983384834583049,C
21393,BLUE POLKADOT PUDDING BOWL,2564,445.05,14,14,2.5614677042415355e-05,0.9834104492600915,C
16012,FOOD/DRINK SPONGE STICKERS,2118,444.78,62,53,2.559913729901247e-05,0.9834360483973905,C
17164D,ASS COL SMALL SAND FROG P'WEIGHT,1144,444.48,27,26,2.558187091745372e-05,0.983461630268308,C
23074,EMBOSSED HEART TRINKET BOX,221,444.02000000000004,35,32,2.5555395799063627e-05,0.9834871856641071,C
20661,BLUE SPOTTY PURSE,433,443.3500000000001,30,29,2.5516834213582406e-05,0.9835127024983207,C
23125,6PC WOOD PLATE SET DISPOSABLE,405,443.25,16,15,2.5511078753062814e-05,0.9835382135770737,C
21399,BLUE  SPOTTY  COFFEE MUG,227,443.1,25,23,2.550244556228344e-05,0.983563716022636,C
84972L,GIANT PINK HEART MEMO HOLDER,112,442.40000000000003,44,41,2.546215733864634e-05,0.9835891781799747,C
84948,SILVER HANGING T-LIGHT HOLDER DOME,268,442.19999999999993,33,28,2.5450646417607164e-05,0.9836146288263923,C
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,440,442.0,60,44,2.5439135496567998e-05,0.9836400679618889,C
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",526,441.7,71,56,2.542186911500924e-05,0.9836654898310039,C
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,151,441.53000000000003,44,38,2.5412084832125946e-05,0.983690901915836,C
21403,BLUE EGG  SPOON,2151,440.58,108,80,2.535740795718988e-05,0.9837162593237931,C
23045,PAPER LANTERN 5 POINT STAR MOON,106,439.90000000000003,18,17,2.53182708256567e-05,0.9837415775946188,C
62096A,PINK/YELLOW FLOWERS HANDBAG,337,439.45,51,47,2.5292371253318565e-05,0.9837668699658721,C
