antecedent_code,antecedent,consequent_code,consequent,pair_orders,support,confidence,lift
22565,FELTCRAFT HAIRBANDS PINK + WHITE,20972,PINK CREAM FELT CRAFT TRINKET BOX,70,0.0020889286780065653,0.3684210526315789,10.744812422701663
22565,FELTCRAFT HAIRBANDS PINK + WHITE,22586,FELTCRAFT HAIRBAND PINK AND BLUE,69,0.0020590868397493286,0.3631578947368421,57.40292949354519
22565,FELTCRAFT HAIRBANDS PINK + WHITE,22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",68,0.002029245001492092,0.35789473684210527,53.78050507434505
22565,FELTCRAFT HAIRBANDS PINK + WHITE,22147,FELTCRAFT BUTTERFLY HEARTS,54,0.0016114592658907788,0.28421052631578947,10.025152354570636
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",22565,FELTCRAFT HAIRBANDS PINK + WHITE,90,0.0026857654431512983,0.4090909090909091,72.1507177033493
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",78,0.0023276633840644584,0.35454545454545455,53.277211577660005
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",22586,FELTCRAFT HAIRBAND PINK AND BLUE,76,0.002267979707549985,0.34545454545454546,54.604631217838765
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",20972,PINK CREAM FELT CRAFT TRINKET BOX,76,0.002267979707549985,0.34545454545454546,10.075005934013767
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",22147,FELTCRAFT BUTTERFLY HEARTS,70,0.0020889286780065653,0.3181818181818182,11.223444976076557
22567,20 DOLLY PEGS RETROSPOT,21212,PACK OF 72 RETRO SPOT CAKE CASES,74,0.0022082960310355116,0.18734177215189873,2.6646106896477613
22567,20 DOLLY PEGS RETROSPOT,22558,CLOTHES PEGS RETROSPOT PACK 24,71,0.002118770516263802,0.17974683544303796,6.400973916786613
22567,20 DOLLY PEGS RETROSPOT,22423,REGENCY CAKESTAND 3 TIER,56,0.0016711429424052522,0.14177215189873418,1.4981976695448067
22567,20 DOLLY PEGS RETROSPOT,20914,SET/5 RED SPOTTY LID GLASS BOWLS,52,0.0015517755893763056,0.13164556962025317,2.613414122022917
22567,20 DOLLY PEGS RETROSPOT,84879,ASSORTED COLOUR BIRD ORNAMENT,51,0.001521933751119069,0.1291139240506329,1.6854723782379075
22568,FELTCRAFT CUSHION OWL,22570,FELTCRAFT CUSHION RABBIT,394,0.011757684273351238,0.5375170532060027,28.01274720518375
22568,FELTCRAFT CUSHION OWL,22569,FELTCRAFT CUSHION BUTTERFLY,381,0.011369740376007163,0.519781718963165,26.879452781567377
22568,FELTCRAFT CUSHION OWL,20972,PINK CREAM FELT CRAFT TRINKET BOX,177,0.005282005371530886,0.24147339699863574,7.042448680090759
22568,FELTCRAFT CUSHION OWL,20969,RED FLORAL FELTCRAFT SHOULDER BAG,165,0.004923903312444047,0.22510231923601637,15.552945809482283
22568,FELTCRAFT CUSHION OWL,22147,FELTCRAFT BUTTERFLY HEARTS,162,0.004834377797672337,0.22100954979536153,7.795821066992174
22569,FELTCRAFT CUSHION BUTTERFLY,22570,FELTCRAFT CUSHION RABBIT,423,0.012623097582811101,0.6527777777777778,34.019569725246235
22569,FELTCRAFT CUSHION BUTTERFLY,22568,FELTCRAFT CUSHION OWL,381,0.011369740376007163,0.5879629629629629,26.879452781567377
22569,FELTCRAFT CUSHION BUTTERFLY,22147,FELTCRAFT BUTTERFLY HEARTS,169,0.005043270665472993,0.26080246913580246,9.199463937621832
22569,FELTCRAFT CUSHION BUTTERFLY,20972,PINK CREAM FELT CRAFT TRINKET BOX,160,0.004774694121157864,0.24691358024691357,7.20110885472069
22569,FELTCRAFT CUSHION BUTTERFLY,22149,FELTCRAFT 6 FLOWER FRIENDS,156,0.004655326768128917,0.24074074074074073,7.1836351043831
22570,FELTCRAFT CUSHION RABBIT,22569,FELTCRAFT CUSHION BUTTERFLY,423,0.012623097582811101,0.6578538102643857,34.019569725246235
22570,FELTCRAFT CUSHION RABBIT,22568,FELTCRAFT CUSHION OWL,394,0.011757684273351238,0.6127527216174183,28.01274720518375
22570,FELTCRAFT CUSHION RABBIT,22147,FELTCRAFT BUTTERFLY HEARTS,169,0.005043270665472993,0.26283048211508553,9.270999427027913
22570,FELTCRAFT CUSHION RABBIT,22149,FELTCRAFT 6 FLOWER FRIENDS,154,0.004595643091614443,0.23950233281493002,7.146681364762515
22570,FELTCRAFT CUSHION RABBIT,20972,PINK CREAM FELT CRAFT TRINKET BOX,150,0.004476275738585497,0.2332814930015552,6.803535970828646
22571,ROCKING HORSE RED CHRISTMAS,22572,ROCKING HORSE GREEN CHRISTMAS,158,0.00471501044464339,0.4633431085043988,68.7018918848779
22571,ROCKING HORSE RED CHRISTMAS,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,95,0.0028349746344374814,0.2785923753665689,14.144894694748066
22571,ROCKING HORSE RED CHRISTMAS,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,85,0.002536556251865115,0.24926686217008798,13.852292788258122
22571,ROCKING HORSE RED CHRISTMAS,22574,HEART WOODEN CHRISTMAS DECORATION,79,0.002357505222321695,0.2316715542521994,28.4370468241436
22571,ROCKING HORSE RED CHRISTMAS,22086,PAPER CHAIN KIT 50'S CHRISTMAS,74,0.0022082960310355116,0.21700879765395895,4.593786992662137
22572,ROCKING HORSE GREEN CHRISTMAS,22571,ROCKING HORSE RED CHRISTMAS,158,0.00471501044464339,0.6991150442477876,68.7018918848779
22572,ROCKING HORSE GREEN CHRISTMAS,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,71,0.002118770516263802,0.3141592920353982,15.950724054706356
22572,ROCKING HORSE GREEN CHRISTMAS,22086,PAPER CHAIN KIT 50'S CHRISTMAS,68,0.002029245001492092,0.3008849557522124,6.369333460048413
22572,ROCKING HORSE GREEN CHRISTMAS,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,65,0.001939719486720382,0.28761061946902655,15.983137410293663
22572,ROCKING HORSE GREEN CHRISTMAS,22576,SWALLOW WOODEN CHRISTMAS DECORATION,56,0.0016711429424052522,0.24778761061946902,39.35243048274127
22573,STAR WOODEN CHRISTMAS DECORATION,22574,HEART WOODEN CHRISTMAS DECORATION,180,0.005371530886302597,0.7003891050583657,85.97083850002137
22573,STAR WOODEN CHRISTMAS DECORATION,22576,SWALLOW WOODEN CHRISTMAS DECORATION,112,0.0033422858848105043,0.4357976653696498,69.2112785143932
22573,STAR WOODEN CHRISTMAS DECORATION,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,101,0.003014025663980901,0.39299610894941633,19.953484258931727
22573,STAR WOODEN CHRISTMAS DECORATION,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,93,0.002775290957923008,0.36186770428015563,20.10976247168825
22573,STAR WOODEN CHRISTMAS DECORATION,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,76,0.002267979707549985,0.29571984435797666,23.878486709483848
22574,HEART WOODEN CHRISTMAS DECORATION,22573,STAR WOODEN CHRISTMAS DECORATION,180,0.005371530886302597,0.6593406593406593,85.97083850002137
22574,HEART WOODEN CHRISTMAS DECORATION,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,110,0.003282602208296031,0.40293040293040294,20.457875457875456
22574,HEART WOODEN CHRISTMAS DECORATION,22576,SWALLOW WOODEN CHRISTMAS DECORATION,109,0.0032527603700387943,0.3992673992673993,63.40971824384146
22574,HEART WOODEN CHRISTMAS DECORATION,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,87,0.0025962399283795882,0.31868131868131866,17.70980263517577
22574,HEART WOODEN CHRISTMAS DECORATION,22571,ROCKING HORSE RED CHRISTMAS,79,0.002357505222321695,0.2893772893772894,28.4370468241436
22575,METAL MERRY CHRISTMAS WREATH,22158,3 HEARTS HANGING DECORATION RUSTIC,94,0.0028051327961802447,0.3381294964028777,18.853110523228672
22575,METAL MERRY CHRISTMAS WREATH,85123A,WHITE HANGING HEART T-LIGHT HOLDER,70,0.0020889286780065653,0.2517985611510791,1.807577074587117
22575,METAL MERRY CHRISTMAS WREATH,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,51,0.001521933751119069,0.18345323741007194,5.304157019509501
22575,METAL MERRY CHRISTMAS WREATH,22470,HEART OF WICKER LARGE,50,0.0014920919128618322,0.17985611510791366,3.6176341040013127
22575,METAL MERRY CHRISTMAS WREATH,22952,72 CAKE CASES VINTAGE CHRISTMAS,49,0.0014622500746045957,0.17625899280575538,6.998150294929934
22576,SWALLOW WOODEN CHRISTMAS DECORATION,22573,STAR WOODEN CHRISTMAS DECORATION,112,0.0033422858848105043,0.5308056872037915,69.2112785143932
22576,SWALLOW WOODEN CHRISTMAS DECORATION,22574,HEART WOODEN CHRISTMAS DECORATION,109,0.0032527603700387943,0.5165876777251185,63.40971824384146
22576,SWALLOW WOODEN CHRISTMAS DECORATION,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,73,0.0021784541927782754,0.3459715639810427,17.565919862128396
22576,SWALLOW WOODEN CHRISTMAS DECORATION,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,70,0.0020889286780065653,0.33175355450236965,18.436254745231192
22576,SWALLOW WOODEN CHRISTMAS DECORATION,22571,ROCKING HORSE RED CHRISTMAS,62,0.0018501939719486721,0.2938388625592417,28.875484704868594
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,418,0.012473888391524917,0.6333333333333333,35.19568822553897
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,284,0.008475082065055208,0.4303030303030303,34.74567360350493
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,22595,CHRISTMAS GINGHAM HEART,145,0.004327066547299314,0.2196969696969697,12.311112800243233
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,85123A,WHITE HANGING HEART T-LIGHT HOLDER,126,0.0037600716204118172,0.19090909090909092,1.3704720729142321
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,125,0.0037302297821545805,0.1893939393939394,27.47441951987406
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,418,0.012473888391524917,0.693200663349917,35.19568822553897
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,328,0.009788122948373619,0.5439469320066335,43.92207636516214
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,143,0.00426738287078484,0.23714759535655058,34.401800521203505
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,22086,PAPER CHAIN KIT 50'S CHRISTMAS,116,0.003461653237839451,0.19237147595356552,4.072247731651283
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,22595,CHRISTMAS GINGHAM HEART,115,0.0034318113995822144,0.19071310116086235,10.686949866054343
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,328,0.009788122948373619,0.7903614457831325,43.92207636516214
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,284,0.008475082065055208,0.6843373493975904,34.74567360350493
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,131,0.003909280811698001,0.3156626506024096,45.79158191206384
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,22086,PAPER CHAIN KIT 50'S CHRISTMAS,84,0.002506714413607878,0.20240963855421687,4.284742253917755
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,22595,CHRISTMAS GINGHAM HEART,80,0.002387347060578932,0.1927710843373494,10.802272635693276
22580,ADVENT CALENDAR GINGHAM SACK,22086,PAPER CHAIN KIT 50'S CHRISTMAS,71,0.002118770516263802,0.20056497175141244,4.245693116481258
22580,ADVENT CALENDAR GINGHAM SACK,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,58,0.0017308266189197256,0.1638418079096045,4.737134584168118
22580,ADVENT CALENDAR GINGHAM SACK,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,53,0.0015816174276335423,0.1497175141242938,8.320122551086376
22580,ADVENT CALENDAR GINGHAM SACK,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,50,0.0014920919128618322,0.14124293785310735,7.171289162814586
22580,ADVENT CALENDAR GINGHAM SACK,21034,REX CASH+CARRY JUMBO SHOPPER,46,0.0013727245598328856,0.12994350282485875,2.4797305123354314
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,143,0.00426738287078484,0.6190476190476191,34.401800521203505
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,131,0.003909280811698001,0.5670995670995671,45.79158191206384
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,125,0.0037302297821545805,0.5411255411255411,27.47441951987406
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,22601,CHRISTMAS RETROSPOT ANGEL WOOD,71,0.002118770516263802,0.30735930735930733,35.272638320583525
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,22603,CHRISTMAS RETROSPOT TREE WOOD,67,0.001999403163234855,0.29004329004329005,37.52645038359324
22582,PACK OF 6 SWEETIE GIFT BOXES,22584,PACK OF 6 PANNETONE GIFT BOXES,142,0.004237541032527604,0.6068376068376068,42.36485042735043
22582,PACK OF 6 SWEETIE GIFT BOXES,22583,PACK OF 6 HANDBAG GIFT BOXES,88,0.002626081766636825,0.37606837606837606,47.02257941063912
22582,PACK OF 6 SWEETIE GIFT BOXES,22585,PACK OF 6 BIRDY GIFT TAGS,78,0.0023276633840644584,0.3333333333333333,12.411111111111113
22582,PACK OF 6 SWEETIE GIFT BOXES,22086,PAPER CHAIN KIT 50'S CHRISTMAS,36,0.0010743061772605193,0.15384615384615385,3.2567180135089173
22582,PACK OF 6 SWEETIE GIFT BOXES,22423,REGENCY CAKESTAND 3 TIER,34,0.001014622500746046,0.1452991452991453,1.5354696811650455
22583,PACK OF 6 HANDBAG GIFT BOXES,22584,PACK OF 6 PANNETONE GIFT BOXES,135,0.0040286481647269475,0.503731343283582,35.16674440298508
22583,PACK OF 6 HANDBAG GIFT BOXES,22585,PACK OF 6 BIRDY GIFT TAGS,93,0.002775290957923008,0.34701492537313433,12.920522388059702
22583,PACK OF 6 HANDBAG GIFT BOXES,22582,PACK OF 6 SWEETIE GIFT BOXES,88,0.002626081766636825,0.3283582089552239,47.02257941063912
22583,PACK OF 6 HANDBAG GIFT BOXES,22423,REGENCY CAKESTAND 3 TIER,53,0.0015816174276335423,0.19776119402985073,2.0898699501546196
22583,PACK OF 6 HANDBAG GIFT BOXES,21212,PACK OF 72 RETRO SPOT CAKE CASES,37,0.0011041480155177558,0.13805970149253732,1.9636589970351976
22584,PACK OF 6 PANNETONE GIFT BOXES,22585,PACK OF 6 BIRDY GIFT TAGS,182,0.005431214562817069,0.37916666666666665,14.117638888888887
22584,PACK OF 6 PANNETONE GIFT BOXES,22582,PACK OF 6 SWEETIE GIFT BOXES,142,0.004237541032527604,0.29583333333333334,42.36485042735043
22584,PACK OF 6 PANNETONE GIFT BOXES,22583,PACK OF 6 HANDBAG GIFT BOXES,135,0.0040286481647269475,0.28125,35.16674440298508
22584,PACK OF 6 PANNETONE GIFT BOXES,22423,REGENCY CAKESTAND 3 TIER,87,0.0025962399283795882,0.18125,1.9153855250709555
22584,PACK OF 6 PANNETONE GIFT BOXES,84879,ASSORTED COLOUR BIRD ORNAMENT,62,0.0018501939719486721,0.12916666666666668,1.6861608881963381
22585,PACK OF 6 BIRDY GIFT TAGS,84879,ASSORTED COLOUR BIRD ORNAMENT,203,0.006057893166219039,0.22555555555555556,2.9444357875600575
22585,PACK OF 6 BIRDY GIFT TAGS,22584,PACK OF 6 PANNETONE GIFT BOXES,182,0.005431214562817069,0.20222222222222222,14.117638888888887
22585,PACK OF 6 BIRDY GIFT TAGS,22423,REGENCY CAKESTAND 3 TIER,157,0.004685168606386153,0.17444444444444446,1.8434668348575634
22585,PACK OF 6 BIRDY GIFT TAGS,22077,6 RIBBONS RUSTIC CHARM,131,0.003909280811698001,0.14555555555555555,3.7957717250324263
22585,PACK OF 6 BIRDY GIFT TAGS,21212,PACK OF 72 RETRO SPOT CAKE CASES,111,0.0033124440465532676,0.12333333333333334,1.7542020373514433
22586,FELTCRAFT HAIRBAND PINK AND BLUE,22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",77,0.0022978215458072217,0.3632075471698113,54.57885607919451
22586,FELTCRAFT HAIRBAND PINK AND BLUE,22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",76,0.002267979707549985,0.3584905660377358,54.604631217838765
22586,FELTCRAFT HAIRBAND PINK AND BLUE,22147,FELTCRAFT BUTTERFLY HEARTS,70,0.0020889286780065653,0.330188679245283,11.646971201588878
22586,FELTCRAFT HAIRBAND PINK AND BLUE,22565,FELTCRAFT HAIRBANDS PINK + WHITE,69,0.0020590868397493286,0.32547169811320753,57.40292949354519
22586,FELTCRAFT HAIRBAND PINK AND BLUE,22149,FELTCRAFT 6 FLOWER FRIENDS,60,0.0017905102954341987,0.2830188679245283,8.445202372351684
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",78,0.0023276633840644584,0.34977578475336324,53.277211577660005
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",22586,FELTCRAFT HAIRBAND PINK AND BLUE,77,0.0022978215458072217,0.3452914798206278,54.57885607919451
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",22565,FELTCRAFT HAIRBANDS PINK + WHITE,68,0.002029245001492092,0.30493273542600896,53.78050507434505
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",22147,FELTCRAFT BUTTERFLY HEARTS,61,0.0018203521336914354,0.273542600896861,9.648855322161907
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",22149,FELTCRAFT 6 FLOWER FRIENDS,61,0.0018203521336914354,0.273542600896861,8.162433264518086
22588,CARDHOLDER GINGHAM HEART,85123A,WHITE HANGING HEART T-LIGHT HOLDER,107,0.0031930766935243213,0.2988826815642458,2.145578118941276
22588,CARDHOLDER GINGHAM HEART,22470,HEART OF WICKER LARGE,91,0.0027156072814085346,0.2541899441340782,5.112788132012581
22588,CARDHOLDER GINGHAM HEART,22589,CARDHOLDER GINGHAM STAR,85,0.002536556251865115,0.23743016759776536,47.64242464791088
22588,CARDHOLDER GINGHAM HEART,22469,HEART OF WICKER SMALL,73,0.0021784541927782754,0.20391061452513967,4.017075069216597
22588,CARDHOLDER GINGHAM HEART,22457,NATURAL SLATE HEART CHALKBOARD,65,0.001939719486720382,0.18156424581005587,3.9101657307808306
22589,CARDHOLDER GINGHAM STAR,22588,CARDHOLDER GINGHAM HEART,85,0.002536556251865115,0.5089820359281437,47.64242464791088
22589,CARDHOLDER GINGHAM STAR,85123A,WHITE HANGING HEART T-LIGHT HOLDER,44,0.0013130408833184125,0.2634730538922156,1.8913843264627554
22589,CARDHOLDER GINGHAM STAR,22470,HEART OF WICKER LARGE,42,0.001253357206803939,0.25149700598802394,5.058622251295728
22589,CARDHOLDER GINGHAM STAR,22694,WICKER STAR,40,0.001193673530289466,0.23952095808383234,11.768837691186542
22589,CARDHOLDER GINGHAM STAR,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,29,0.0008654133094598628,0.17365269461077845,37.786375301345366
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,41,0.0012235153685467024,0.2662337662337662,1.9112025506627046
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,22592,CARDHOLDER HOLLY WREATH METAL,31,0.0009250969859743361,0.2012987012987013,29.980086580086585
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,22588,CARDHOLDER GINGHAM HEART,31,0.0009250969859743361,0.2012987012987013,18.842233185808606
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,22158,3 HEARTS HANGING DECORATION RUSTIC,31,0.0009250969859743361,0.2012987012987013,11.223826090714612
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,22589,CARDHOLDER GINGHAM STAR,29,0.0008654133094598628,0.18831168831168832,37.786375301345366
22592,CARDHOLDER HOLLY WREATH METAL,22158,3 HEARTS HANGING DECORATION RUSTIC,48,0.001432408236347359,0.21333333333333335,11.894841930116474
22592,CARDHOLDER HOLLY WREATH METAL,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,48,0.001432408236347359,0.21333333333333335,6.168075927523728
22592,CARDHOLDER HOLLY WREATH METAL,22086,PAPER CHAIN KIT 50'S CHRISTMAS,47,0.0014025663980901223,0.2088888888888889,4.421899347230996
22592,CARDHOLDER HOLLY WREATH METAL,22952,72 CAKE CASES VINTAGE CHRISTMAS,42,0.001253357206803939,0.18666666666666668,7.411374407582938
22592,CARDHOLDER HOLLY WREATH METAL,85123A,WHITE HANGING HEART T-LIGHT HOLDER,41,0.0012235153685467024,0.18222222222222223,1.3081119680091402
22593,CHRISTMAS GINGHAM STAR,22595,CHRISTMAS GINGHAM HEART,200,0.005968367651447329,0.6993006993006993,39.18656594241878
22593,CHRISTMAS GINGHAM STAR,22594,CHRISTMAS GINGHAM TREE,180,0.005371530886302597,0.6293706293706294,78.98954977606664
22593,CHRISTMAS GINGHAM STAR,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,92,0.0027454491196657713,0.32167832167832167,17.876352503218175
22593,CHRISTMAS GINGHAM STAR,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,92,0.0027454491196657713,0.32167832167832167,16.33248569612206
22593,CHRISTMAS GINGHAM STAR,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,68,0.002029245001492092,0.23776223776223776,19.19858454798214
22594,CHRISTMAS GINGHAM TREE,22595,CHRISTMAS GINGHAM HEART,186,0.005550581915846016,0.6966292134831461,39.03686445454887
22594,CHRISTMAS GINGHAM TREE,22593,CHRISTMAS GINGHAM STAR,180,0.005371530886302597,0.6741573033707865,78.98954977606664
22594,CHRISTMAS GINGHAM TREE,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,88,0.002626081766636825,0.3295880149812734,18.31591108129763
22594,CHRISTMAS GINGHAM TREE,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,83,0.0024768725753506414,0.31086142322097376,15.783282260810351
22594,CHRISTMAS GINGHAM TREE,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,73,0.0021784541927782754,0.27340823970037453,22.07689183701097
22595,CHRISTMAS GINGHAM HEART,22593,CHRISTMAS GINGHAM STAR,200,0.005968367651447329,0.33444816053511706,39.18656594241878
22595,CHRISTMAS GINGHAM HEART,22594,CHRISTMAS GINGHAM TREE,186,0.005550581915846016,0.3110367892976589,39.03686445454887
22595,CHRISTMAS GINGHAM HEART,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,145,0.004327066547299314,0.24247491638795987,12.311112800243233
22595,CHRISTMAS GINGHAM HEART,85123A,WHITE HANGING HEART T-LIGHT HOLDER,124,0.0037003879438973443,0.20735785953177258,1.48855224355392
22595,CHRISTMAS GINGHAM HEART,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,115,0.0034318113995822144,0.19230769230769232,10.686949866054343
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,85123A,WHITE HANGING HEART T-LIGHT HOLDER,72,0.0021486123545210387,0.1935483870967742,1.3894186914337838
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,22470,HEART OF WICKER LARGE,67,0.001999403163234855,0.18010752688172044,3.622691011888626
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,22457,NATURAL SLATE HEART CHALKBOARD,57,0.0017009847806624889,0.1532258064516129,3.2998693921552373
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,22469,HEART OF WICKER SMALL,55,0.0016413011041480155,0.1478494623655914,2.9126604843450723
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,22694,WICKER STAR,52,0.0015517755893763056,0.13978494623655913,6.868318985904835
22597,CHRISTMAS MUSICAL ZINC HEART,22599,CHRISTMAS MUSICAL ZINC STAR,68,0.002029245001492092,0.38636363636363635,119.88005050505052
22597,CHRISTMAS MUSICAL ZINC HEART,22598,CHRISTMAS MUSICAL ZINC TREE,53,0.0015816174276335423,0.30113636363636365,132.77736244019138
22597,CHRISTMAS MUSICAL ZINC HEART,85123A,WHITE HANGING HEART T-LIGHT HOLDER,41,0.0012235153685467024,0.23295454545454544,1.6723022318298664
22597,CHRISTMAS MUSICAL ZINC HEART,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,31,0.0009250969859743361,0.17613636363636365,8.942923553719009
22597,CHRISTMAS MUSICAL ZINC HEART,22469,HEART OF WICKER SMALL,31,0.0009250969859743361,0.17613636363636365,3.469917428250762
22598,CHRISTMAS MUSICAL ZINC TREE,22599,CHRISTMAS MUSICAL ZINC STAR,57,0.0017009847806624889,0.75,232.70833333333337
22598,CHRISTMAS MUSICAL ZINC TREE,22597,CHRISTMAS MUSICAL ZINC HEART,53,0.0015816174276335423,0.6973684210526315,132.77736244019138
22599,CHRISTMAS MUSICAL ZINC STAR,22597,CHRISTMAS MUSICAL ZINC HEART,68,0.002029245001492092,0.6296296296296297,119.88005050505052
22599,CHRISTMAS MUSICAL ZINC STAR,22598,CHRISTMAS MUSICAL ZINC TREE,57,0.0017009847806624889,0.5277777777777778,232.70833333333337
22599,CHRISTMAS MUSICAL ZINC STAR,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,28,0.0008355714712026261,0.25925925925925924,14.407591671273263
22599,CHRISTMAS MUSICAL ZINC STAR,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,25,0.0007460459564309161,0.23148148148148148,11.752946127946128
22599,CHRISTMAS MUSICAL ZINC STAR,22086,PAPER CHAIN KIT 50'S CHRISTMAS,22,0.0006565204416592062,0.2037037037037037,4.312135888257177
22600,CHRISTMAS RETROSPOT STAR WOOD,22602,CHRISTMAS RETROSPOT HEART WOOD,165,0.004923903312444047,0.532258064516129,48.59936714423838
22600,CHRISTMAS RETROSPOT STAR WOOD,22603,CHRISTMAS RETROSPOT TREE WOOD,153,0.004565801253357207,0.4935483870967742,63.856395566073
22600,CHRISTMAS RETROSPOT STAR WOOD,22601,CHRISTMAS RETROSPOT ANGEL WOOD,135,0.0040286481647269475,0.43548387096774194,49.97624834290765
22600,CHRISTMAS RETROSPOT STAR WOOD,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,99,0.0029543419874664277,0.3193548387096774,16.21451612903226
22600,CHRISTMAS RETROSPOT STAR WOOD,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,88,0.002626081766636825,0.2838709677419355,15.775316963569253
22601,CHRISTMAS RETROSPOT ANGEL WOOD,22603,CHRISTMAS RETROSPOT TREE WOOD,141,0.004207699194270367,0.4828767123287671,62.47567038662928
22601,CHRISTMAS RETROSPOT ANGEL WOOD,22600,CHRISTMAS RETROSPOT STAR WOOD,135,0.0040286481647269475,0.4623287671232877,49.97624834290765
22601,CHRISTMAS RETROSPOT ANGEL WOOD,22602,CHRISTMAS RETROSPOT HEART WOOD,100,0.0029841838257236644,0.3424657534246575,31.269829420327717
